tconst,adult,backdrop_path,id,title,original_language,original_title,overview,poster_path,media_type,genre_ids,popularity,release_date,video,vote_average,vote_count
tt1835916,FALSE,/51FfWqjF07jWHyYqvKiQzeFcDCs.jpg,587749,Cbeebies Presents: Aladdin,en,Cbeebies Presents: Aladdin,"The show is about a boy named Aladdin who gets granted 3 wishes by a genie after being locked in a cave by her ""long lost uncle"" and her trip back home.",/1EmlLNI1CjqugtWOlO1JJQhgVfE.jpg,movie,"10751, 10770",1.4,2015-12-28,FALSE,0,0
tt18687904,FALSE,NA,949583,Holidays,ru,Jours de fêtes,"Russia’s record-high number of holidays are celebrated at an upbeat balalaika pace and with black humour in a lively mosaic of impressions from life in the vast, inscrutable country in the East.",/beHLGlkRWRHc4WHsXQBRzPpKH4M.jpg,movie,99,0.6,2022-03-23,FALSE,0,0
tt18937582,FALSE,/iOGUidRIAeKi0I1UYrhEQ7YOm5L.jpg,1052015,Catfish Christmas,en,Catfish Christmas,"When a young woman returns home for the holidays, her meddling sister sets her up with a handsome football player online, but things might not be as they appear.",/jdEzHKUNAnw6juFSOiNQFQt0jq0.jpg,movie,"10749, 35",2.666,2022-12-01,FALSE,8,2
tt1918936,FALSE,/7giVgLi98T2G1GjKG9RPxqVUwdB.jpg,428164,Mariah Carey: Merry Christmas to You,en,Mariah Carey: Merry Christmas to You,"Mariah Carey performs songs from her holiday album, ""Merry Christmas II You.""",/2sFZPBgYDUYJSgIJu9VnPem9HJn.jpg,movie,10402,3.779,2010-12-13,FALSE,2,2
tt1926540,FALSE,NA,759906,Extreme Christmas Trees,en,Extreme Christmas Trees,"It's essentially a series of segments about Christmas trees and Christmas tree-inspired displays judged by TLC to be ""extreme.""",NA,movie,,0.6,2011-01-01,FALSE,0,0
tt1949552,FALSE,NA,1132993,Holiday Road,en,Holiday Road,A comedy anthology film in which thirteen filmmakers each take on a different American holiday.,NA,movie,,0.6,2012-01-23,FALSE,0,0
tt1954334,FALSE,NA,245107,Christmas with the Dead,en,Christmas with the Dead,"In his quest to fulfill a promise made to his wife, Calvin sets out to right his wrongs and make it the best Christmas ever for his family. If only it weren't June and the majority of the population, including his wife and daughter, hadn't been turned into flesh-eating snappers by a mysterious atmospheric phenomenon, he'd be in pretty good shape. Driven by guilt in a race against the apocalyptic clock, Calving teams up with G.M., a wily ex-garbage man turned undead slayer, as together they attempt to deck the halls during the most magical time of the year. It's Christmas in June. And snappers be damned. . . The lights and decorations are going up.",NA,movie,27,2.488,2012-04-27,FALSE,7.4,4
tt1957867,FALSE,NA,135652,Christmas in Compton,en,Christmas in Compton,"Big Earl, the owner of a Christmas tree lot in Compton, California runs into some trouble when his son Derrick crosses the line to prove to his father that he is a success.",/lJbkGhey7T1Sse4iDOprl5E0i9x.jpg,movie,35,1.405,2012-11-09,FALSE,3.6,5
tt2041534,FALSE,/kn2qAORbGQzBKMzlcIR2X5PKZ6j.jpg,239650,Tyler Perry's A Madea Christmas - The Play,en,Tyler Perry's A Madea Christmas - The Play,"When a family meets for Christmas at their posh Cape Cod estate, family arguments and secrets cause a stir. It takes a real down-to-earth family - like Aunt Bam and the almighty Madea - to save this holiday.",/3YSVZMlCRxbUTEqkNVuWL4e7Rb7.jpg,movie,35,7.037,2011-11-22,FALSE,6.6,28
tt2048854,FALSE,/3EJFUJm4Lz1H3tPjlXU0P2uz7Wa.jpg,145037,Hercules Saves Christmas,en,Hercules Saves Christmas,"""Hercules Saves Christmas"" takes us on a magical, fun-filled and touching journey. MAX MOOGLE, an adorable yet mischievous twelve year old boy...",/opkEdZtyuxKN2F9fuLqtQfofC0i.jpg,movie,10751,4.792,2011-01-01,FALSE,3.4,8
tt2079513,FALSE,NA,79627,Hoops & Yoyo Ruin Christmas,en,Hoops & Yoyo Ruin Christmas,"Hoops and Yoyo wait up to see Santa, and inadvertently end up in his sleigh, traveling with him through the time-space continuum that allows Santa to visit everyone in the world in one night. When they fall off the sleigh part-way through the continuum, they find themselves back in time with a young Kris Kringle, who has not yet become the magical toy-giver we know of today. Their arrival back in time disrupts the natural order of events that will make Kris Kringle, Santa, forcing the duo into a desperate race to set things right so that the world will have its Santa Claus.",/uzOEZEpyGf4xfKpaVydrCjEkkNI.jpg,movie,16,2.246,2011-11-25,FALSE,5.9,4
tt2098799,FALSE,/bWXub8hrlboVkLaZBgQ6FeiUPJc.jpg,249033,A Country Christmas,en,A Country Christmas,"When Santa Claus loses his magical powers and becomes stranded in their barn, two children from a small farming community help him save Christmas before it's too late.",/4j0JWClRjWKH2DTrsm9rXOc4yfL.jpg,movie,10751,5.116,2013-11-30,FALSE,6.9,8
tt2131447,FALSE,NA,571752,A Christmas Carol,en,A Christmas Carol,Musical adaptation of the novella by Charles Dickens.,NA,movie,"18, 14, 10402",1.686,1979-12-01,FALSE,0,0
tt2131450,FALSE,NA,375317,A Night at the Movies: Merry Christmas!,en,A Night at the Movies: Merry Christmas!,"A Night at the Movies: Merry Christmas! is a tinsel-filled journey through the most iconic holiday films of all time, including perennial favorites It's A Wonderful Life (1946) and Miracle on 34th Street (1947). The special looks at variations within the genre, such as holiday romances, family movies, and even thrillers. A Night at the Movies: Merry Christmas! features behind the scenes stories and personal Hollywood Christmas memories from the likes of Chevy Chase, Margaret O'Brien, Chazz Palminteri, Deborah Raffin, Karolyn Grimes, Zack Ward, Brian Henson, Joe Dante, Trine Mitchum, authors Julie Salamon and Alonso Duralde, A Christmas Carol expert Michael Patrick Hearn, and many more.",/jXZZOU121j5Jl1Mjn0eyG9Orw6i.jpg,movie,"99, 10770",7.15,2011-12-06,FALSE,7.8,6
tt21365830,FALSE,NA,1004691,Christmas Craft Fair Massacre,en,Christmas Craft Fair Massacre,A holiday craft fair is ground zero for a coven of Satan worshipers who stalk and kidnap a group of locals in their attempt to create a Satanic Nativity with occult spells and grisly slayings.,/pJcHQ58d49ROvedisbfZlZ3eYqU.jpg,movie,27,1.417,2022-12-13,FALSE,0,0
tt2136823,FALSE,NA,580285,Christmas at River Cottage,en,Christmas at River Cottage,"Join the eccentric household of River Cottage in a special edition for the festive season as Hugh Fearnley-Whittingstall prepares for Christmas Day. In accordance with River Cottage custom, Hugh turns to the land to provide the Yuletide feast, transforming one of the legs of his pigs into a traditional glazed ham. His mince pies made with real lamb mince, cider-apple brandy butter and marrons glaces are a hit at the local Bridport Farmers' Christmas market.",NA,movie,,0.6,2000-01-14,FALSE,0,0
tt21373840,FALSE,/6mFKiT0fjA3MFwXPuAsbtqAqFmX.jpg,1035896,Faith Heist: A Christmas Caper,en,Faith Heist: A Christmas Caper,"On Christmas Eve, Pastor Benjamin and his motley crew of congregants find themselves locked in the local mall just as a fearsome team of armed thieves breaks in to rob the place.",/r5caZG6exxsgEgZOzrGVZ3yQ0UI.jpg,movie,"35, 28, 80, 10770",4.372,2022-11-26,FALSE,6,1
tt21374548,FALSE,/73a4dBK3ogmjdU3NVdPPBG8wq4V.jpg,1031362,Christmas on the Slopes,en,Christmas on the Slopes,"A chef trying to get away from a series of disappointments, both personal and professional, goes on vacation, only to clash with the resort’s grumpy chef.",/nOrkJ7rk7DM7AiNl1WnkcNxhuE1.jpg,movie,"10770, 35, 18, 10749",3.023,2022-12-03,FALSE,7.2,4
tt21375082,FALSE,/kH0hevqzBjPZQnV0GhdO8Q2jKsH.jpg,1106722,Christmas in Maple Hills,en,Christmas in Maple Hills,"Valerie Warrick is shocked to learn the land passed down from her grandparents isn't in her family's name. To save her family's legacy and their dairy farm, she teams up with handsome veteran Walker Jennings to dig into her family's past. Can they solve the mystery of who really owns the land in time for Christmas?",/oZPMihDAiWUmWRheK19Gxb4Vqwq.jpg,movie,"10770, 35, 10749",6.49,2023-11-07,FALSE,9,2
tt21390078,FALSE,NA,1035928,Rolling Into Christmas,en,Rolling Into Christmas,"Two Childhood sweethearts who shared a passion for roller skating are reunited 15 years later during the holidays, forcing them to question their love and life choices.",/poiAQ7B9934kURK7dLt7UtMEqIT.jpg,movie,"10770, 35, 10749",3.657,2022-12-01,FALSE,6,1
tt2140625,FALSE,NA,576805,The Last Family Holidays,es,Últimas vacaciones en familia,"Merlo was the place chosen by the López Araújo for their last family vacations. The day that the holidays end and they return to Buenos Aires, the parents will be separated. And the children will alternately see their father and mother. During the holidays the wife tries to live as if they were still a happy marriage.",/7D61TPsWpKX0PnV25JPajgLPGfP.jpg,movie,,1.4,2013-08-01,FALSE,5,2
tt21411946,FALSE,NA,1218114,Bringing Back Christmas,en,Bringing Back Christmas,"Daniel is fired right before his son's expensive surgery. An angel takes him on a journey back in time to witness the trials of Joseph and Mary before the very first Christmas, reminding him how God's love can carry him through anything .",NA,movie,,0.6,,FALSE,0,0
tt21430254,FALSE,/A1Ia3ucmlOoaOBqiLKv7OC4EabC.jpg,1168304,Our Christmas Love Story,en,Our Christmas Love Story,A couple share their Christmas Love Story with a friend to encourage that love and miracles still happen around Christmas.,/rcOUWJjzVJKLFhX6EbArA15tF4Q.jpg,movie,,0.6,,FALSE,6,1
tt2145851,FALSE,NA,430681,RiffTrax Live: Christmas Shorts-stravaganza!,en,RiffTrax Live: Christmas Shorts-stravaganza!,"What do ice-skating reindeer, pipe-smoking santas and a parade of aquatic champions have in common? You’ll see them all in the RiffTrax Live: Christmas Shorts-Stravaganza, now available as Download to Stream, DVD and Blu-ray! The stars of Mystery Science Theater 3000® have a sackfull of delightful and demented shorts to riff live onstage. Some of the forgotten gems of Christmases past prove to be the perfect targets for the rapid-fire riffs of Mike Nelson, Kevin Murphy and Bill Corbett. And if that wasn’t enough, they’re even joined by comedy legend “Weird Al"" Yankovic for a musical short about the wonders of pork! It’s funnier than Ernest Saves Christmas and far less creepy than The Polar Express!  Join Mike, Kevin, Bill and Al for a festive night of hilarious holiday comedy that is destined to become traditional Christmas viewing.",/3IQhf8tzSDw9LboQHxWWHRT6AtI.jpg,movie,"35, 10770",1.236,2009-12-16,TRUE,8.3,3
tt2148871,FALSE,NA,587927,Bloody Christmas,en,Bloody Christmas,"In a small town Police are in search for a child murderer. Meanwhile Rich Tague a has been 80's action movie star, is attempting to figure out the meaning of Christmas as he plays Santa on a Public Access T.V show. He fantasizes about murdering the people that do him wrong. Will he have the strength to not be on his own naughty list?",/3U1chQd8gTkd7MWEnBpIItJFZMK.jpg,movie,27,0.6,2012-10-23,FALSE,5,1
tt2156911,FALSE,NA,326437,The Elf Who Stole Christmas,eu,Olentzero eta Iratxoen Jauntxoa,"In a beautiful village in the Pyrenees, little Anje fulfills his dream of becoming the assistant of Christmas Basque figure, Olentzero. Olentzero warns Anje not to touch a little wooden jail that imprisons Iratxo, a wicked elf.",/sBw6cI9dUmgSomBnUdDjPDcWBYP.jpg,movie,16,0.6,2011-12-02,FALSE,5,1
tt2156981,FALSE,/8oCCm2he91oW4kc65uOYNWm7frJ.jpg,117153,Silent Night: The Story of the First Christmas,en,Silent Night: The Story of the First Christmas,"Abib, a naughty irresponsible donkey, is purchased by Joseph to transport his wife, Mary, to Bethlehem for the birth of their baby. On the journey, Abib finds himself playing a vital role in the greatest story ever told - the birth of Christ.",/m0XooG7KDWiWCBug5xy7vpQyV2V.jpg,movie,16,2.664,2000-09-26,FALSE,7,2
tt2160409,FALSE,/wzvTykKjTy5jKr8pIwp5lYaTWAc.jpg,570343,The Toys That Made Christmas,en,The Toys That Made Christmas,"The Toys That Made Christmas. Spirograph, Fuzzy Felt, Barbie, Meccano - Robert Webb tells the story of our Christmases through the toys we played with and loved.",/cDNiOIYiwEOPodnxofqdSV0eivy.jpg,movie,99,3.763,2011-12-25,FALSE,0,0
tt2170758,FALSE,NA,71671,Celtic Thunder: Christmas,en,Celtic Thunder: Christmas,"Track listing: 1. Christmas Overture, 2. It's Beginning To Look A Lot Like Christmas, 3. Winter Wonderland, 4. Christmas Morning, Donegal, 5. Amazing Grace, 6. Let It Snow, Let It Snow, 7. Last Christmas, 8. When You Wish Upon A Star, 9. Silent Night, 10. Going Home For Christmas, 11. Our First Christmas Together, 12. Christmas 1915, 13. Baby, It's Cold Outside, 14. Ave Maria, 15. Hallelujah, 16. All I Want For Christmas Is You, 17. I Wish It Could Be Christmas Every Day, 18. The Most Wonderful Time Of The Year/We Wish You A Merry Christmas",/m81xKKzzcTamscfzBPIFuNTHgys.jpg,movie,10402,0.6,2010-11-22,FALSE,7.5,1
tt21871754,FALSE,/d8KfZG711doMTs6p25tO3T5zoi1.jpg,1032464,All I Want For Christmas,en,All I Want For Christmas,"A beloved Black mall Santa wants to find the perfect replacement before he retires, while a teen is depending on him to help reunite her battling parents.",/1XuaH8vbC3rib3lkHYDMyaGPQnE.jpg,movie,"35, 10749, 10751",1.622,2022-11-04,FALSE,5,2
tt21933082,FALSE,/mkBWzBMrHtf8XJZ6BzqO6hBIIcz.jpg,1044116,Dolly Parton's Mountain Magic Christmas,en,Dolly Parton's Mountain Magic Christmas,"Follow Dolly's desire to uplift an exhausted world's spirits by sharing the unique ""mountain magic"". Throughout the chaos, Dolly finds herself taking a journey guided by the mysterious appearances of her Three Wise Mountain Men.",/f34rgaQeb3eYNDVP71pnlFKs9lh.jpg,movie,"10770, 10751",4.697,2022-12-01,FALSE,6.5,2
tt21935558,FALSE,/wvyeKgLhPwjZfTPz4aisiLlNXr3.jpg,1025180,The Art of Christmas,en,The Art of Christmas,"After her latest gallery exhibition literally goes up in flames, struggling artist Liv James accepts a teaching job at a local elementary school to make ends meet. Through this reluctant career move, she discovers her true self, a new sense of purpose, and a surprising romance.",/hxHiuG9Gl9FSVPkmFXG7hEhCsB4.jpg,movie,"10770, 35, 10749, 18",4.123,2022-12-09,FALSE,7,4
tt2197825,FALSE,NA,275471,Barney: A Very Merry Christmas: The Movie,en,Barney: A Very Merry Christmas: The Movie,"A very merry celebration is about to begin! Join your favorite purple dinosaur as he travels to the North Pole to discover the wonders of Santa's workshop, decorates the Christmas caboose, and teaches Baby Bop that the magic of Christmas is about giving, not receiving. Barney makes all of your Christmas wishes come true with dino-sized friendship and fun in this festive holiday movie!",/yeznz9udTTq6rwyahHvLohNweB2.jpg,movie,"10751, 10402",0.6,2011-10-11,FALSE,8.2,11
tt22005252,FALSE,/b9yEjGtQkA5GPsCWewyCf0mLxnN.jpg,1034160,The Christmas Clapback,en,The Christmas Clapback,"​Every year the three Miles sisters, Jasmine, Kira, and Tisha, battle each other for a chance to win the neighborhood Christmas Church Cook-Off competition. But when Aaliyah, the vivacious Social Media Influencer, enters the competition, the sisters must choose to rise together, or fall divided.",/gvVoGEQQV1dm316j6Ot9e9EbB63.jpg,movie,"35, 10749, 18",2.944,2022-11-24,FALSE,7,1
tt2201034,FALSE,/ldmJfEgulwNegLtGSFuO6jpwtEr.jpg,149206,Holiday Spin,en,Holiday Spin,"Blake and his mother Roxy live in Charlotte, NC. Roxy owns a dance studio and Blake is looking forward to a career as a fighter.",/uruJXwClS3kryUd60czU97kRD9Q.jpg,movie,"10770, 18",4.713,2012-11-19,FALSE,7.1,18
tt22042742,FALSE,/evxXVJtomJJbAXcDxF6wsCJzVDe.jpg,1019836,Christmas Bloody Christmas,en,Christmas Bloody Christmas,"It's Christmas Eve and Tori just wants to get drunk and party, but when a robotic Santa Claus at a nearby toy store goes haywire and begins a rampant killing spree through her small town, she's forced into a battle for survival.",/97PaQ7r4H3y0x9RTXusfedmzf86.jpg,movie,27,602.845,2022-10-05,FALSE,5.609,152
tt22168286,FALSE,/9CrZrXkNehkVnc8H2aFQanPCnrN.jpg,1026299,Amityville Christmas Vacation,en,Amityville Christmas Vacation,Wally has won a vacation to sunny Amityville! While there he has met a woman: a GHOST woman! Can the spirit of Christmas bring these two opposites together?,/jzcBMdNsApobioCCFTo0N447Yrm.jpg,movie,"35, 10749, 27",1.312,2022-09-19,FALSE,5,2
tt2224111,FALSE,NA,278168,Christmas. Uncensored,en,Tyli naktis,"Nowadays Lithuania, the country with strong traditions of Catholicism and society's negative attitude to minorities (homophobia). The tragicomedy is built through the destiny of a young woman Anna, whose secret lights out during the Christmas Eve and it immediatelly erupts an avalanche of dark events, connecting each family member.  The question - what would happen, if... - remains. They had a choice to avoid this fatal trip, BUT it doesn't mean nothing has happened.",/9wj43EZBPubchgtSJlOxsD0fyrB.jpg,movie,18,1.862,2012-11-27,FALSE,3.6,5
